,URL,Category,Title,Image URL,Price,Details
0,https://www.amazon.de/dp/0004161262,book,KLAVIERWERKE 6 PIANO,"https://images-na.ssl-images-amazon.com/images/I/41NTipCQbTL._SX375_BO1,204,203,200_.jpg",N/A,N/A
1,https://www.amazon.fr/dp/0004161262,book,Klavierwerke 6 piano,"https://images-na.ssl-images-amazon.com/images/I/41NTipCQbTL._SX375_BO1,204,203,200_.jpg","32,22 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Français
ISBN-10 : 0004161262
ISBN-13 : 978-0004161266
Poids de l'article : 701 g"
2,https://www.amazon.de/dp/0004161475,book,Konzert-Rondo Es-dur KV 371 - Ausgabe für Horn [Es] und Klavier (EB 3033),"https://images-na.ssl-images-amazon.com/images/I/51l38P5h5HL._SX371_BO1,204,203,200_.jpg",€18.56,"Product details
Publisher : Breitkopf & Härtel (30 Nov. 1962)
Language : German
Paperback : 16 pages
ISBN-10 : 0004161475
ISBN-13 : 978-0004161471"
3,https://www.amazon.fr/dp/0004161475,book,Rondo es kv371 cor,"https://images-na.ssl-images-amazon.com/images/I/51l38P5h5HL._SX371_BO1,204,203,200_.jpg","18,56 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Broché : 16 pages
ISBN-10 : 0004161475
ISBN-13 : 978-0004161471
Poids de l'article : 401 g"
4,https://www.amazon.de/dp/0004161858,book,Violoncellokonzert B-dur - Ausgabe für Cello und Klavier (EB 3596),"https://images-na.ssl-images-amazon.com/images/I/41ELAHd1V2L._SX375_BO1,204,203,200_.jpg",N/A,N/A
5,https://www.amazon.fr/dp/0004161858,book,Concert b violoncelle,"https://images-na.ssl-images-amazon.com/images/I/41ELAHd1V2L._SX375_BO1,204,203,200_.jpg","30,28 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Partition : 36 pages
ISBN-10 : 0004161858
ISBN-13 : 979-0004161852
Poids de l'article : 401 g
Dimensions : 30.5 x 23 x 0.34 cm"
6,https://www.amazon.de/dp/0004161939,book,"Sonate D-dur für Violine (Flöte), Viola (Cello) und Bc (EB 3656)","https://images-na.ssl-images-amazon.com/images/I/41z4VnF3kFL._SX372_BO1,204,203,200_.jpg",N/A,N/A
7,https://www.amazon.fr/dp/0004161939,book,Sonate d-dur,"https://images-na.ssl-images-amazon.com/images/I/41z4VnF3kFL._SX372_BO1,204,203,200_.jpg","25,39 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Broché : 24 pages
ISBN-10 : 0004161939
ISBN-13 : 978-0004161938
Poids de l'article : 501 g
Dimensions : 30.5 x 23 x 0.23 cm"
8,https://www.amazon.de/dp/0004161955,book,"Trio Es-dur KV 498 für B-Klarinette (Violine), Viola und Klavier - Kegelstatt-Trio (EB 3737)","https://images-na.ssl-images-amazon.com/images/I/416VCOXohsL._SX376_BO1,204,203,200_.jpg",N/A,N/A
9,https://www.amazon.fr/dp/0004161955,book,Trio es kv498,"https://images-na.ssl-images-amazon.com/images/I/416VCOXohsL._SX376_BO1,204,203,200_.jpg",N/A,N/A
10,https://www.amazon.fr/dp/000416198X,book,"2 divertimenti kv 252, kv 240","https://images-na.ssl-images-amazon.com/images/I/41H73ri0GDL._SX348_BO1,204,203,200_.jpg","22,37 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Broché : 36 pages
ISBN-10 : 000416198X
ISBN-13 : 978-0004161983
Poids de l'article : 1 kg"
11,https://www.amazon.it/dp/000416198X,book,"2 leichte Divertimenti für Violine (Oboe), Cello (Fagott) und Klavier - Es-dur KV 252 (240a) und B-dur KV 240 - Bearbeitung (EB 3810)","https://images-na.ssl-images-amazon.com/images/I/41H73ri0GDL._SX348_BO1,204,203,200_.jpg","18,54 €","Dettagli prodotto
Editore : Breitkopf & Härtel (1 gennaio 2000)
Lingua : Tedesco
Copertina flessibile : 36 pagine
ISBN-10 : 000416198X
ISBN-13 : 978-0004161983
Peso articolo : 1 kg"
12,https://www.amazon.de/dp/0004162064,book,Klavierkonzert Nr. 1 e-moll op. 11 - Ausgabe für 2 Klaviere (EB 3941),"https://images-na.ssl-images-amazon.com/images/I/410P8OlyAUL._SX375_BO1,204,203,200_.jpg",€18.90,"Product details
Publisher : Breitkopf & Härtel (17 Nov. 1986)
Language : German
Sheet music : 84 pages
ISBN-10 : 0004162064
ISBN-13 : 978-0004162065
Best Sellers Rank: 1,277,438 in Books (See Top 100 in Books)
2,898 in Piano & Keyboards Songbooks
Customer reviews:
1 rating"
13,https://www.amazon.fr/dp/0004162064,book,Concert 01 e op.11 piano,"https://images-na.ssl-images-amazon.com/images/I/410P8OlyAUL._SX375_BO1,204,203,200_.jpg","25,18 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Partition : 84 pages
ISBN-10 : 0004162064
ISBN-13 : 978-0004162065
Poids de l'article : 501 g
Commentaires client :
1 évaluation"
14,https://www.amazon.de/dp/0004162072,book,Klavierkonzert Nr. 2 f-moll op. 21 - Ausgabe für 2 Klaviere (EB 3942),"https://images-na.ssl-images-amazon.com/images/I/41yjNrYAN9L._SX375_BO1,204,203,200_.jpg",€17.90,"Product details
Publisher : Breitkopf & Härtel (16 Feb. 1987)
Language : German
Sheet music : 68 pages
ISBN-10 : 0004162072
ISBN-13 : 978-0004162072
Best Sellers Rank: 787,853 in Books (See Top 100 in Books)
1,751 in Piano & Keyboards Songbooks
Customer reviews:
2 ratings"
15,https://www.amazon.fr/dp/0004162072,book,Klavierkonzert 2 f-moll op. 21,"https://images-na.ssl-images-amazon.com/images/I/41yjNrYAN9L._SX375_BO1,204,203,200_.jpg","23,78 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Partition : 68 pages
ISBN-10 : 0004162072
ISBN-13 : 978-0004162072
Poids de l'article : 501 g
Commentaires client :
2 évaluations"
16,https://www.amazon.de/dp/0004162188,book,"8 Original-Kadenzen für Klavier - zu den Klavierkonzerten Nr. 1, 2, 3 und 4 (EB 4055)","https://images-eu.ssl-images-amazon.com/images/I/51QxiRIEjzL._SX198_BO1,204,203,200_QL40_ML2_.jpg",N/A,N/A
17,https://www.amazon.fr/dp/0004162188,book,"8 kadenzen zu konz.nr.1,2,3,4 piano","https://images-na.ssl-images-amazon.com/images/I/51QxiRIEjzL._SX376_BO1,204,203,200_.jpg","18,15 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Partition : 32 pages
ISBN-10 : 0004162188
ISBN-13 : 979-0004162187
Poids de l'article : 401 g"
18,https://www.amazon.de/dp/0004162358,book,"Sonate Nr. 1 B-dur für Viola und Klavier/Cembalo, Cello ad lib. (EB 4173)","https://images-na.ssl-images-amazon.com/images/I/41hwYtSA+OL._SX375_BO1,204,203,200_.jpg",€19.64,"Product details
Publisher : Breitkopf & Härtel (1 April 1962)
Language : German
Sheet music : 24 pages
ISBN-10 : 0004162358
ISBN-13 : 979-0004162354"
19,https://www.amazon.fr/dp/0004162358,book,Sonate nr. 1 b-dur,"https://images-na.ssl-images-amazon.com/images/I/41hwYtSA+OL._SX375_BO1,204,203,200_.jpg","15,13 €","Détails sur le produit
Éditeur : BREITKOPF (1 janvier 2000)
Langue : Allemand
Partition : 24 pages
ISBN-10 : 0004162358
ISBN-13 : 979-0004162354
Poids de l'article : 401 g"
