,URL,Category,Title,Image URL,Price,Details
0,https://www.amazon.de/dp/0001100777,book,"Die Abenteuer des Don Quixote: Suite aus der Oper ""Don Chisciotte della Mancia"". Sinfonisches Blasorchester. Stimmensatz. (Schott Harmonie Serie)","https://images-na.ssl-images-amazon.com/images/I/11iE9sRfUlL._BO1,204,203,200_.jpg",€278.28,"Product details
Publisher : SCHOTT MUSIC GmbH & Co KG, Mainz (1 Jan. 1993)
Language : French
ISBN-10 : 0001100777
ISBN-13 : 979-0001100779"
1,https://www.amazon.fr/dp/0001100777,book,The Adventures of Don Quixote -Ensemble de Partitions,"https://images-na.ssl-images-amazon.com/images/I/11iE9sRfUlL._BO1,204,203,200_.jpg","274,78 €","Détails sur le produit
Éditeur : Schott (1 janvier 2000)
Langue : Français
ISBN-10 : 0001100777
ISBN-13 : 979-0001100779"
2,https://www.amazon.de/dp/0001102249,book,Konzert B-Dur: Viola und Streichorchester. Klavierauszug mit Solostimme. (Edition Schott),"https://images-na.ssl-images-amazon.com/images/I/41b9ztXSW7L._SX379_BO1,204,203,200_.jpg",N/A,N/A
3,https://www.amazon.fr/dp/0001102249,book,Concerto bb major,"https://images-na.ssl-images-amazon.com/images/I/41b9ztXSW7L._SX379_BO1,204,203,200_.jpg","29,54 €","Détails sur le produit
Éditeur : SCHOTT (1 janvier 1979)
Langue : Français
Partition : 44 pages
ISBN-10 : 0001102249
ISBN-13 : 978-0001102248
Poids de l'article : 601 g
Dimensions : 20 x 14 x 4 cm
Commentaires client :
1 évaluation"
4,https://www.amazon.de/dp/0001103148,book,"Short story: Violine und Klavier. (Dushkin Transkriptionen, Nr. 15)","https://images-na.ssl-images-amazon.com/images/I/41uWfVdYx-L._SX379_BO1,204,203,200_.jpg",€14.00,"Product details
Publisher : SCHOTT MUSIC GmbH & Co KG, Mainz (12 Mar. 1986)
Language : French
Sheet music : 8 pages
ISBN-10 : 0001103148
ISBN-13 : 978-0001103146
Best Sellers Rank: 5,279,336 in Books (See Top 100 in Books)
1,699 in Violins (Books)
7,021 in Strings Songbooks
44,119 in Piano, Vocal & Guitar Songbooks"
5,https://www.amazon.fr/dp/0001103148,book,Short story (dushkin) violon,"https://images-na.ssl-images-amazon.com/images/I/41uWfVdYx-L._SX379_BO1,204,203,200_.jpg","21,51 €","Détails sur le produit
Éditeur : SCHOTT (1 janvier 2000)
Langue : Français
ISBN-10 : 0001103148
ISBN-13 : 978-0001103146
Poids de l'article : 501 g"
6,https://www.amazon.de/dp/0001103369,book,"Ah! Vous dirai-je, Maman: Variationen (nach der Erstausgabe von 1884). op. 161. 4 Violinen. Stimmensatz. (Edition Schott)","https://images-na.ssl-images-amazon.com/images/I/41fh1BqRMoL._SX379_BO1,204,203,200_.jpg",€18.00,"Product details
Publisher : SCHOTT MUSIC GmbH & Co KG, Mainz (17 July 1989)
Language : French
Sheet music : 28 pages
ISBN-10 : 0001103369
ISBN-13 : 978-0001103368"
7,https://www.amazon.fr/dp/0001103369,book,Ah vous dirai-je maman opus 161 4v,"https://images-na.ssl-images-amazon.com/images/I/41fh1BqRMoL._SX379_BO1,204,203,200_.jpg","25,94 €","Détails sur le produit
Éditeur : SCHOTT (1 janvier 2000)
Langue : Français
ISBN-10 : 0001103369
ISBN-13 : 978-0001103368
Poids de l'article : 601 g"
8,https://www.amazon.de/dp/0001106538,book,"Lied des Sandmännchens: ""Der kleine Sandmann bin ich"" aus ""Hänsel und Gretel"". tiefe Singstimme und Klavier.","https://images-na.ssl-images-amazon.com/images/I/51tP5cRCztL._SX348_BO1,204,203,200_.jpg",N/A,N/A
9,https://www.amazon.fr/dp/0001106538,book,Sand-man's lullaby chant,"https://images-na.ssl-images-amazon.com/images/I/51tP5cRCztL._SX348_BO1,204,203,200_.jpg","14,31 €","Détails sur le produit
Éditeur : SCHOTT (1 janvier 2000)
Langue : Allemand, Anglais
ISBN-10 : 0001106538
ISBN-13 : 978-0001106536
Poids de l'article : 201 g"
10,https://www.amazon.de/dp/0001106597,book,Menuett im Stile von Nicola Antonio Porpora: Violine und Klavier. (Edition Schott),"https://images-na.ssl-images-amazon.com/images/I/41Dqz-4u7CL._SX379_BO1,204,203,200_.jpg",€8.00,"Product details
Publisher : SCHOTT MUSIC GmbH & Co KG, Mainz; Das exakte Erscheinungsdatum ist leider unbekannt edition (4 Nov. 1983)
Language : French
Sheet music : 4 pages
ISBN-10 : 0001106597
ISBN-13 : 978-0001106598"
11,https://www.amazon.fr/dp/0001106597,book,Menuet (stile porpora) violon,"https://images-na.ssl-images-amazon.com/images/I/41Dqz-4u7CL._SX379_BO1,204,203,200_.jpg","10,13 €","Détails sur le produit
Éditeur : SCHOTT (1 janvier 2000)
Langue : Français
ISBN-10 : 0001106597
ISBN-13 : 978-0001106598
Poids de l'article : 301 g"
12,https://www.amazon.de/dp/0001106740,book,Recitativo und Scherzo-Caprice: op. 6. Violine. (Edition Schott),"https://images-na.ssl-images-amazon.com/images/I/41f4Y36TlyL._SX379_BO1,204,203,200_.jpg",N/A,N/A
13,https://www.amazon.fr/dp/0001106740,book,Recitativo & scherzo caprice violon,"https://images-na.ssl-images-amazon.com/images/I/41f4Y36TlyL._SX379_BO1,204,203,200_.jpg","12,88 €","Détails sur le produit
Éditeur : SCHOTT (1 janvier 2000)
Langue : Français
ISBN-10 : 0001106740
ISBN-13 : 978-0001106741
Poids de l'article : 301 g
Classement des meilleures ventes d'Amazon : 1,404,359 en Livres (Voir les 100 premiers en Livres)
947 en Violons (Livres)
4,654 en Partitions musicales pour les instruments à cordes
Commentaires client :
4 évaluations"
14,https://www.amazon.de/dp/0001106775,book,Aubade Provençale: im Stile von Louis Couperin. Violine und Klavier. (Edition Schott),"https://images-na.ssl-images-amazon.com/images/I/41rD707+dUL._SX379_BO1,204,203,200_.jpg",€19.47,"Product details
Publisher : SCHOTT MUSIC GmbH & Co KG, Mainz (3 Aug. 1983)
Language : French
Sheet music : 8 pages
ISBN-10 : 0001106775
ISBN-13 : 979-0001106771
Best Sellers Rank: 4,479,971 in Books (See Top 100 in Books)
6,327 in Strings Songbooks
39,384 in Piano, Vocal & Guitar Songbooks
3,049,046 in Foreign Language Books"
15,https://www.amazon.fr/dp/0001106775,book,Aubade nello stile di couperin violon,"https://images-na.ssl-images-amazon.com/images/I/41rD707+dUL._SX379_BO1,204,203,200_.jpg","15,97 €","Détails sur le produit
Éditeur : SCHOTT (1 janvier 2000)
Langue : Français
ISBN-10 : 0001106775
ISBN-13 : 979-0001106771
Poids de l'article : 401 g"
16,https://www.amazon.de/dp/0001106929,book,"Hindu-Lied: aus der Oper ""Sadko"". Violine und Klavier. (Edition Schott)","https://images-na.ssl-images-amazon.com/images/I/413CbioFKOL._SX379_BO1,204,203,200_.jpg",N/A,N/A
